Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
Why does the Linux 'deadline' scheduler give priority to read requests?,Reads are always faster than writes.,Processes are more likely to block on a read operation.,Write requests are less important.,It's a historical legacy from older systems.,To ensure fairness for all request types.,B,It 'Gives reads priority (processes more likely to block on read)'.
"How are the queues in the Linux 'deadline' scheduler primarily sorted, and what disk scheduling algorithm does this sorting implement?","By arrival time, implementing FCFS.","Randomly, implementing no specific algorithm.","In LBA order, implementing C-SCAN.","By request size, implementing SSTF.","By process priority, implementing a custom algorithm.",C,Queues are 'sorted in LBA order (implements C-SCAN)'.
How are I/O requests generally sent to the disk in the Linux 'deadline' scheduler?,"One by one, as they arrive.",In a continuous stream without any sorting.,Only when the queue is completely full.,"In a batch, sorted in LBA order.",In reverse LBA order.,D,All I/O requests are 'sent in batch in LBA order'.
How many queues does the Linux 'deadline' I/O scheduler maintain internally?,One.,"Two (one read, one write).","Three (real time, best effort, idle).","Four (two read, two write).",Five (one for each I/O type).,D,"It 'Keeps four queues: two read, two write (one sorted by LBA, other by FCFS)'."
How does the Linux 'deadline' scheduler prevent starvation for FCFS requests?,It periodically empties all FCFS queues.,It automatically converts FCFS requests to LBA-sorted requests.,"It checks if FCFS requests are older than a configured age (e.g., 500 ms) and prioritizes them.",It entirely ignores FCFS requests if LBA requests are present.,It uses a separate thread to handle only FCFS requests.,C,It 'Checks after each batch: FCFS requests older than configured age (default 500 ms)? If so: LBA queue (read/write) with old request selected for next batch'.
Which I/O scheduler was the default in Linux RedHat 7?,FCFS.,NOOP.,Completely Fair Queueing (CFQ).,Deadline I/O scheduler.,SCAN.,D,Deadline I/O scheduler was the 'default in Linux RedHat 7'.
For which type of systems and storage is the NOOP scheduler preferred in RHEL 7?,Disk-bound systems with traditional HDDs.,CPU-bound systems using fast storage (NVM devices).,Systems with very high rotational latency.,Systems prioritizing fairness above all else.,Mobile devices with limited battery life.,B,NOOP is 'preferred for CPU-bound systems using fast storage (NVM devices)'.
What was the default scheduler for SATA drives in RHEL 7?,Deadline.,NOOP.,Completely Fair Queueing (CFQ).,FCFS.,SCAN.,C,Completely Fair Queueing scheduler (CFQ) was the 'default for SATA drives' in RHEL 7.
What does CFQ stand for in the context of Linux I/O schedulers?,Continuous Fast Queueing.,Completely Fair Queueing.,Circular FIFO Queue.,Combined Flexible Queues.,Cylinder-First Queuing.,B,CFQ stands for 'Completely Fair Queueing scheduler'.
Which of the following queues are maintained by the Completely Fair Queueing (CFQ) scheduler?,Read and Write queues.,"Short, Medium, and Long queues.","Real time, best effort, and idle queues.","Priority 1, Priority 2, and Priority 3 queues.",Incoming and Outgoing queues.,C,"CFQ 'maintains three queues (insertion sort, LBA order): real time, best effort (default), idle'."
What is the default queue for requests in the Completely Fair Queueing (CFQ) scheduler?,Real time.,Idle.,Best effort.,FCFS.,LBA order.,C,"CFQ maintains 'real time, best effort (default), idle' queues, with best effort being the default."
What is the priority order among the queues maintained by the Completely Fair Queueing (CFQ) scheduler?,Idle > Best effort > Real time.,Best effort > Real time > Idle.,Real time > Best effort > Idle.,All queues have equal priority.,Priority is dynamic and changes based on disk load.,C,The priority is 'real time > best effort > idle'.
Is starvation possible with the Completely Fair Queueing (CFQ) scheduler?,"No, it's designed to be completely fair and prevent starvation.","Yes, starvation is possible.",Only for idle priority requests.,Only if the system is under extremely light load.,It's impossible to tell without more information.,B,The text states: 'starvation possible' for CFQ.
What does the CFQ scheduler use to anticipate if a process will issue more I/O requests soon?,Real-time clock data.,User-defined configuration files.,Historical data.,The current CPU temperature.,The total disk capacity.,C,CFQ 'Uses historical data: anticipates if process will issue more I/O requests soon'.
"If the CFQ scheduler anticipates that a process will issue more I/O requests soon, what action does it take?",It immediately switches to FCFS for that process.,"It idles, waiting for new I/O, and ignores other queued requests to minimize seek time.",It sends all other queued requests to a different disk.,It prioritizes read requests from all other processes.,It reduces the process's priority to prevent resource monopolization.,B,"If CFQ anticipates more I/O, it 'idles waiting for new I/O, ignores other queued requests (minimizes seek time, assumes locality of reference per process)'."
What is the primary objective of disk-scheduling algorithms in Hard Disk Drives (HDDs)?,To maximize data throughput by prioritizing read operations.,To minimize the physical movement of the disk head.,"To ensure that all requests are serviced in First-Come, First-Served (FCFS) order.",To allocate memory space for I/O operations efficiently.,To prevent data fragmentation across the disk platters.,B,"Disk-scheduling algorithms for HDDs are designed to minimize disk head movement, which is a slow mechanical operation."
